emotion,emotion_label,heart_rate,hrv,skin_conductance,movement,respiratory_rate,temperature,acceleration_x,acceleration_y,acceleration_z,ambient_light,blood_oxygen,timestamp,sequence_index,sequence_id
focused,1,75.601,61.959,0.382,0.044,15.074,36.63,-0.019,-0.054,9.754,0.611,96.5,2025-07-16T18:13:51.610712,293,1
focused,1,71.206,57.565,0.454,0.034,15.311,36.53,0.011,-0.014,9.789,0.839,96.8,2025-07-16T18:13:52.610712,294,1
focused,1,82.332,47.892,0.481,0.094,14.308,36.64,-0.177,-0.15,9.844,0.606,96.2,2025-07-16T18:13:53.610712,295,1
focused,1,70.577,60.737,0.388,0.053,13.9,36.6,0.096,-0.059,9.803,0.159,97.1,2025-07-16T18:13:54.610712,296,1
focused,1,65.355,68.218,0.498,0.042,17.209,36.35,-0.005,-0.016,9.821,0.128,96.9,2025-07-16T18:13:55.610712,297,1
focused,1,75.581,54.225,0.377,0.047,17.66,36.49,-0.116,-0.012,9.804,0.706,97.8,2025-07-16T18:13:56.610712,298,1
focused,1,83.866,36.194,0.252,0.05,14.897,36.7,-0.033,0.021,9.836,0.572,96.7,2025-07-16T18:13:57.610712,299,1
calm,0,60.419,49.125,0.41,0.06,12.964,36.45,-0.007,0.004,9.834,0.889,97.1,2025-07-16T18:08:58.660019,0,2
calm,0,71.947,44.655,0.361,0.067,11.203,36.72,0.027,0.059,9.824,0.926,97.2,2025-07-16T18:08:59.660019,1,2
calm,0,85.0,36.304,0.449,0.08,12.975,36.7,0.194,-0.043,9.772,0.616,96.8,2025-07-16T18:09:00.660019,2,2
calm,0,64.235,38.73,0.247,0.065,11.066,36.48,-0.083,0.012,9.806,0.987,97.1,2025-07-16T18:09:01.660019,3,2
calm,0,84.791,45.006,0.43,0.051,15.915,36.73,-0.023,-0.035,9.832,0.438,96.9,2025-07-16T18:09:02.660019,4,2
calm,0,71.029,46.899,0.226,0.05,14.073,36.52,0.032,0.04,9.832,0.348,97.1,2025-07-16T18:09:03.660019,5,2
calm,0,66.7,52.974,0.32,0.126,12.381,36.46,-0.043,-0.091,9.759,0.689,95.9,2025-07-16T18:09:04.660019,6,2
calm,0,78.35,58.69,0.385,0.157,11.517,36.68,-0.035,-0.107,9.701,0.913,96.8,2025-07-16T18:09:05.660019,7,2
calm,0,74.359,50.508,0.366,0.042,12.307,36.66,0.001,0.027,9.795,0.993,96.8,2025-07-16T18:09:06.660019,8,2
calm,0,66.287,44.157,0.236,0.0,13.785,36.4,0.0,0.0,9.8,0.5,97.6,2025-07-16T18:09:07.660019,9,2
calm,0,83.195,47.517,0.28,0.133,15.833,36.63,-0.353,0.0,9.818,0.893,96.5,2025-07-16T18:09:08.660019,10,2
calm,0,56.889,36.452,0.425,0.173,12.483,36.54,-0.03,0.164,9.749,0.621,97.4,2025-07-16T18:09:09.660019,11,2
calm,0,58.885,31.921,0.236,0.146,14.732,36.48,-0.059,-0.205,9.843,0.152,96.9,2025-07-16T18:09:10.660019,12,2
calm,0,70.459,35.049,0.315,0.134,10.504,36.37,0.142,-0.081,9.774,0.227,97.2,2025-07-16T18:09:11.660019,13,2
calm,0,74.327,44.716,0.373,0.124,11.235,36.69,-0.088,0.17,9.825,0.821,96.0,2025-07-16T18:09:12.660019,14,2
calm,0,75.171,59.721,0.179,0.031,15.549,36.69,-0.048,-0.03,9.815,0.232,97.1,2025-07-16T18:09:13.660019,15,2
calm,0,73.234,38.568,0.445,0.058,12.907,36.6,0.068,-0.003,9.846,0.97,96.8,2025-07-16T18:09:14.660019,16,2
calm,0,84.878,44.115,0.393,0.119,15.214,36.76,-0.033,-0.001,9.798,0.466,96.4,2025-07-16T18:09:15.660019,17,2
calm,0,81.187,40.549,0.38,0.061,11.884,36.95,-0.037,0.056,9.813,0.321,96.6,2025-07-16T18:09:16.660019,18,2
calm,0,65.338,47.341,0.2,0.057,14.2,36.47,0.14,-0.078,9.763,0.476,98.1,2025-07-16T18:09:17.660019,19,2
calm,0,69.183,55.613,0.161,0.107,14.734,36.55,0.017,-0.09,9.893,0.954,98.0,2025-07-16T18:09:18.660019,20,2
calm,0,74.532,55.408,0.384,0.155,15.633,36.52,0.11,-0.042,9.703,0.329,97.4,2025-07-16T18:09:19.660019,21,2
calm,0,61.77,63.773,0.291,0.039,11.902,36.54,-0.039,-0.036,9.817,0.353,97.1,2025-07-16T18:09:20.660019,22,2
calm,0,58.979,40.494,0.222,0.131,11.861,36.36,-0.017,-0.063,9.774,0.409,97.8,2025-07-16T18:09:21.660019,23,2
calm,0,71.761,59.789,0.301,0.099,12.363,36.41,-0.021,-0.173,9.826,0.886,97.6,2025-07-16T18:09:22.660019,24,2
calm,0,75.367,35.784,0.327,0.12,14.906,36.53,-0.086,0.017,9.774,0.668,96.6,2025-07-16T18:09:23.660019,25,2
calm,0,84.202,50.431,0.266,0.111,13.623,36.8,-0.086,-0.022,9.76,0.621,97.1,2025-07-16T18:09:24.660019,26,2
calm,0,70.725,30.0,0.185,0.051,11.412,36.62,-0.117,-0.013,9.774,0.838,98.0,2025-07-16T18:09:25.660019,27,2
calm,0,70.568,50.327,0.238,0.122,14.12,36.7,0.029,-0.21,9.887,0.918,96.7,2025-07-16T18:09:26.660019,28,2
calm,0,71.461,38.444,0.202,0.054,14.194,36.68,-0.066,-0.125,9.767,0.479,96.8,2025-07-16T18:09:27.660019,29,2
calm,0,79.541,56.882,0.433,0.137,17.286,36.76,-0.21,-0.313,9.844,0.932,96.8,2025-07-16T18:09:28.660019,30,2
calm,0,73.997,65.0,0.344,0.0,13.291,36.31,0.0,0.0,9.8,0.11,96.1,2025-07-16T18:09:29.660019,31,2
calm,0,61.48,56.243,0.21,0.143,14.968,36.57,-0.043,0.025,9.78,0.148,97.6,2025-07-16T18:09:30.660019,32,2
calm,0,62.294,30.054,0.428,0.084,14.246,36.6,0.061,0.081,9.875,0.188,96.5,2025-07-16T18:09:31.660019,33,2
calm,0,68.627,41.323,0.303,0.131,12.536,36.63,-0.139,-0.152,9.714,0.967,97.6,2025-07-16T18:09:32.660019,34,2
calm,0,67.131,39.486,0.311,0.082,16.604,36.59,0.061,0.009,9.736,0.15,97.0,2025-07-16T18:09:33.660019,35,2
calm,0,71.202,38.663,0.246,0.096,12.573,36.71,-0.113,0.187,9.771,0.899,97.4,2025-07-16T18:09:34.660019,36,2
calm,0,81.164,61.182,0.157,0.002,14.191,36.59,0.005,-0.001,9.798,0.996,97.1,2025-07-16T18:09:35.660019,37,2
calm,0,69.511,41.997,0.285,0.059,14.333,36.62,0.001,-0.028,9.786,0.99,96.6,2025-07-16T18:09:36.660019,38,2
calm,0,60.566,50.273,0.318,0.078,13.073,36.15,-0.064,0.068,9.82,0.428,97.3,2025-07-16T18:09:37.660019,39,2
calm,0,81.825,44.224,0.371,0.082,14.702,36.41,0.071,0.09,9.833,0.83,96.0,2025-07-16T18:09:38.660019,40,2
calm,0,55.606,31.098,0.476,0.004,16.176,36.29,0.001,-0.003,9.799,0.423,97.3,2025-07-16T18:09:39.660019,41,2
calm,0,74.459,50.701,0.32,0.124,15.287,36.6,0.115,-0.142,9.885,0.186,96.4,2025-07-16T18:09:40.660019,42,2
calm,0,56.241,39.366,0.386,0.099,13.007,36.54,0.062,0.039,9.812,0.865,97.2,2025-07-16T18:09:41.660019,43,2
calm,0,71.401,43.517,0.203,0.094,12.648,36.71,0.125,0.02,9.769,0.425,97.2,2025-07-16T18:09:42.660019,44,2
calm,0,67.071,44.369,0.352,0.03,17.347,36.41,-0.028,-0.016,9.78,0.789,97.9,2025-07-16T18:09:43.660019,45,2
calm,0,71.514,43.537,0.406,0.046,14.285,36.46,-0.064,-0.011,9.843,0.96,97.2,2025-07-16T18:09:44.660019,46,2
calm,0,64.264,44.832,0.353,0.073,13.34,36.46,0.097,-0.019,9.793,0.21,97.2,2025-07-16T18:09:45.660019,47,2
calm,0,81.216,47.719,0.276,0.009,11.464,36.48,0.018,-0.005,9.796,0.308,97.3,2025-07-16T18:09:46.660019,48,2
calm,0,77.369,40.717,0.275,0.152,12.255,36.8,0.254,0.142,9.772,0.924,96.6,2025-07-16T18:09:47.660019,49,2
calm,0,66.476,61.158,0.225,0.025,14.293,36.4,-0.033,0.014,9.822,0.907,96.7,2025-07-16T18:09:48.660019,50,2
calm,0,65.939,54.133,0.309,0.07,16.041,36.5,-0.091,-0.06,9.834,0.21,96.6,2025-07-16T18:09:49.660019,51,2
calm,0,73.066,50.532,0.289,0.18,13.085,36.64,-0.034,-0.311,9.799,0.992,97.4,2025-07-16T18:09:50.660019,52,2
calm,0,77.82,30.861,0.437,0.136,14.277,36.69,0.119,-0.14,9.951,0.829,96.7,2025-07-16T18:09:51.660019,53,2
calm,0,82.948,42.657,0.155,0.011,11.38,36.62,-0.017,-0.013,9.802,0.875,96.5,2025-07-16T18:09:52.660019,54,2
calm,0,63.065,55.907,0.439,0.196,14.635,36.63,0.125,0.033,9.803,0.353,97.5,2025-07-16T18:09:53.660019,55,2
calm,0,61.084,50.097,0.244,0.089,11.968,36.53,0.025,0.015,9.794,0.531,97.5,2025-07-16T18:09:54.660019,56,2
calm,0,70.935,30.138,0.266,0.01,11.948,36.6,-0.001,-0.017,9.809,0.139,96.3,2025-07-16T18:09:55.660019,57,2
calm,0,85.0,40.637,0.383,0.074,10.603,36.58,0.026,-0.079,9.814,0.532,96.8,2025-07-16T18:09:56.660019,58,2
calm,0,62.787,41.357,0.263,0.162,14.987,36.52,-0.053,-0.026,9.901,0.486,97.3,2025-07-16T18:09:57.660019,59,2
calm,0,66.566,30.362,0.15,0.127,10.0,36.59,-0.064,-0.057,9.714,0.593,97.3,2025-07-16T18:09:58.660019,60,2
calm,0,66.976,35.029,0.212,0.127,12.45,36.56,-0.044,-0.089,9.758,0.599,97.7,2025-07-16T18:09:59.660019,61,2
calm,0,58.923,32.668,0.267,0.146,13.51,36.71,-0.075,0.219,9.717,0.333,97.6,2025-07-16T18:10:00.660019,62,2
calm,0,65.361,34.701,0.179,0.128,13.343,36.4,-0.155,-0.006,9.666,0.585,97.4,2025-07-16T18:10:01.660019,63,2
calm,0,65.384,52.768,0.341,0.098,14.538,36.36,0.089,0.034,9.789,0.846,96.0,2025-07-16T18:10:02.660019,64,2
calm,0,64.327,41.16,0.326,0.091,16.316,36.55,-0.033,-0.138,9.818,0.893,97.9,2025-07-16T18:10:03.660019,65,2
calm,0,55.0,52.485,0.176,0.097,15.108,36.35,0.057,0.014,9.726,0.332,98.5,2025-07-16T18:10:04.660019,66,2
calm,0,70.042,39.833,0.409,0.075,15.43,36.44,0.019,0.054,9.836,0.157,96.3,2025-07-16T18:10:05.660019,67,2
calm,0,71.007,54.514,0.239,0.088,15.236,36.28,0.111,0.107,9.77,0.195,97.2,2025-07-16T18:10:06.660019,68,2
calm,0,63.649,42.951,0.443,0.051,14.953,36.54,0.016,-0.038,9.801,0.198,97.1,2025-07-16T18:10:07.660019,69,2
calm,0,81.947,40.882,0.244,0.014,14.494,36.61,-0.004,-0.027,9.804,0.434,96.6,2025-07-16T18:10:08.660019,70,2
calm,0,65.53,30.0,0.367,0.05,17.331,36.36,0.018,0.017,9.794,0.892,97.0,2025-07-16T18:10:09.660019,71,2
calm,0,73.387,50.724,0.281,0.07,13.988,36.57,-0.069,0.041,9.781,0.806,98.1,2025-07-16T18:10:10.660019,72,2
calm,0,65.906,48.422,0.437,0.153,13.05,36.43,0.035,0.019,9.758,0.178,96.5,2025-07-16T18:10:11.660019,73,2
calm,0,82.61,46.492,0.285,0.06,10.832,36.61,0.051,-0.029,9.778,0.767,96.2,2025-07-16T18:10:12.660019,74,2
calm,0,61.344,30.0,0.235,0.174,11.204,36.45,0.048,-0.09,9.795,0.2,98.3,2025-07-16T18:10:13.660019,75,2
calm,0,69.373,46.985,0.162,0.004,15.113,36.55,0.001,0.002,9.799,0.342,98.3,2025-07-16T18:10:14.660019,76,2
calm,0,76.744,37.591,0.305,0.118,11.128,36.55,0.041,0.303,9.82,0.88,96.7,2025-07-16T18:10:15.660019,77,2
calm,0,55.926,36.175,0.437,0.081,15.67,36.27,-0.094,-0.107,9.74,0.248,98.0,2025-07-16T18:10:16.660019,78,2
calm,0,64.413,48.63,0.298,0.085,17.547,36.38,0.209,0.097,9.905,0.869,97.2,2025-07-16T18:10:17.660019,79,2
calm,0,69.867,35.569,0.218,0.108,12.673,36.41,-0.009,-0.209,9.804,0.709,96.7,2025-07-16T18:10:18.660019,80,2
calm,0,63.485,31.687,0.151,0.075,17.714,36.42,-0.118,0.047,9.841,0.327,97.2,2025-07-16T18:10:19.660019,81,2
calm,0,76.06,43.565,0.479,0.045,16.76,36.46,0.023,0.038,9.784,0.821,95.7,2025-07-16T18:10:20.660019,82,2
calm,0,84.3,58.839,0.312,0.113,14.834,36.58,0.006,-0.121,9.659,0.594,95.7,2025-07-16T18:10:21.660019,83,2
calm,0,71.902,39.929,0.425,0.14,15.833,36.62,-0.014,0.05,9.667,0.432,96.9,2025-07-16T18:10:22.660019,84,2
calm,0,74.732,35.052,0.206,0.075,12.311,36.66,0.032,-0.035,9.806,0.676,97.7,2025-07-16T18:10:23.660019,85,2
calm,0,56.403,38.261,0.437,0.128,14.108,36.4,0.148,0.079,9.781,0.728,97.4,2025-07-16T18:10:24.660019,86,2
calm,0,74.959,65.0,0.3,0.151,14.008,36.58,-0.109,-0.003,9.766,0.75,97.5,2025-07-16T18:10:25.660019,87,2
calm,0,68.14,65.0,0.286,0.178,17.866,36.67,0.164,-0.255,9.774,0.475,96.8,2025-07-16T18:10:26.660019,88,2
calm,0,75.685,49.23,0.27,0.044,14.072,36.56,0.005,0.004,9.791,0.902,96.6,2025-07-16T18:10:27.660019,89,2
calm,0,57.293,43.265,0.35,0.095,16.133,36.38,-0.025,-0.044,9.731,0.68,96.6,2025-07-16T18:10:28.660019,90,2
calm,0,69.055,38.973,0.289,0.037,13.626,36.57,0.056,-0.046,9.827,0.25,97.1,2025-07-16T18:10:29.660019,91,2
calm,0,72.53,49.901,0.235,0.068,13.434,36.55,-0.102,0.033,9.774,0.774,98.1,2025-07-16T18:10:30.660019,92,2
calm,0,63.282,47.685,0.348,0.064,15.038,36.42,0.038,-0.03,9.795,0.745,97.1,2025-07-16T18:10:31.660019,93,2
calm,0,64.795,39.273,0.35,0.149,13.95,36.56,-0.001,-0.187,9.752,0.37,95.9,2025-07-16T18:10:32.660019,94,2
calm,0,73.187,30.0,0.182,0.11,13.603,36.61,0.087,0.029,9.758,0.897,96.8,2025-07-16T18:10:33.660019,95,2
calm,0,60.154,55.37,0.273,0.054,12.253,36.34,0.03,0.006,9.794,0.4,97.4,2025-07-16T18:10:34.660019,96,2
calm,0,83.494,49.592,0.25,0.001,10.0,36.53,0.0,-0.001,9.801,0.684,97.2,2025-07-16T18:10:35.660019,97,2
calm,0,72.206,55.182,0.15,0.123,15.173,36.49,0.062,0.083,9.884,0.763,98.2,2025-07-16T18:10:36.660019,98,2
calm,0,79.571,53.028,0.368,0.122,14.615,36.71,0.028,-0.016,9.799,0.478,96.5,2025-07-16T18:10:37.660019,99,2
calm,0,62.545,42.204,0.248,0.024,16.778,36.37,0.014,0.012,9.802,0.763,97.2,2025-07-16T18:10:38.660019,100,2
calm,0,55.307,38.264,0.2,0.111,13.972,36.5,0.096,0.083,9.892,0.102,98.8,2025-07-16T18:10:39.660019,101,2
calm,0,80.87,51.673,0.267,0.105,14.096,36.57,0.038,0.056,9.846,0.584,97.5,2025-07-16T18:10:40.660019,102,2
calm,0,75.003,32.191,0.268,0.154,13.048,36.62,-0.119,-0.098,9.716,0.184,98.2,2025-07-16T18:10:41.660019,103,2
calm,0,73.298,43.022,0.287,0.089,12.162,36.62,0.144,0.041,9.828,0.703,97.1,2025-07-16T18:10:42.660019,104,2
calm,0,55.0,37.113,0.322,0.175,17.702,36.44,-0.031,-0.165,9.682,0.633,96.5,2025-07-16T18:10:43.660019,105,2
calm,0,63.632,61.888,0.327,0.167,14.986,36.58,0.052,0.013,9.755,0.803,96.6,2025-07-16T18:10:44.660019,106,2
calm,0,75.685,45.408,0.259,0.093,14.821,36.7,0.022,0.185,9.82,0.493,96.7,2025-07-16T18:10:45.660019,107,2
calm,0,61.607,49.51,0.303,0.065,11.189,36.31,-0.048,0.116,9.848,0.939,96.6,2025-07-16T18:10:46.660019,108,2
calm,0,62.196,42.698,0.249,0.084,13.962,36.52,-0.095,-0.082,9.799,0.204,97.3,2025-07-16T18:10:47.660019,109,2
calm,0,76.227,46.863,0.338,0.1,14.613,36.75,-0.052,-0.0,9.764,0.949,97.0,2025-07-16T18:10:48.660019,110,2
calm,0,65.371,42.618,0.235,0.107,16.218,36.49,-0.205,-0.063,9.74,0.777,96.8,2025-07-16T18:10:49.660019,111,2
calm,0,60.838,48.039,0.42,0.073,18.0,36.34,0.059,0.021,9.736,0.497,96.7,2025-07-16T18:10:50.660019,112,2
calm,0,58.727,49.602,0.363,0.132,12.967,36.47,-0.106,-0.207,9.796,0.898,97.8,2025-07-16T18:10:51.660019,113,2
calm,0,65.613,46.983,0.373,0.035,13.905,36.54,-0.033,0.012,9.76,0.786,97.5,2025-07-16T18:10:52.660019,114,2
calm,0,68.563,50.766,0.229,0.102,13.268,36.76,-0.015,0.073,9.766,0.951,97.1,2025-07-16T18:10:53.660019,115,2
calm,0,64.382,49.505,0.22,0.091,15.23,36.48,0.023,-0.069,9.764,0.32,98.3,2025-07-16T18:10:54.660019,116,2
calm,0,70.818,46.95,0.286,0.129,15.799,36.67,-0.093,-0.161,9.903,0.957,97.4,2025-07-16T18:10:55.660019,117,2
calm,0,70.794,45.494,0.236,0.148,11.412,36.41,0.227,0.02,9.809,0.24,97.0,2025-07-16T18:10:56.660019,118,2
calm,0,72.96,49.539,0.218,0.086,10.041,36.76,0.164,-0.088,9.793,0.421,96.8,2025-07-16T18:10:57.660019,119,2
calm,0,69.35,33.453,0.258,0.117,11.592,36.62,-0.062,0.143,9.813,0.41,98.0,2025-07-16T18:10:58.660019,120,2
calm,0,64.048,30.0,0.223,0.12,17.005,36.42,0.178,0.13,9.825,0.345,96.8,2025-07-16T18:10:59.660019,121,2
calm,0,63.779,30.0,0.226,0.058,13.782,36.41,0.002,0.055,9.811,0.309,97.5,2025-07-16T18:11:00.660019,122,2
calm,0,71.66,42.03,0.318,0.131,13.484,36.51,0.102,0.216,9.657,0.926,97.2,2025-07-16T18:11:01.660019,123,2
calm,0,64.101,52.817,0.219,0.124,12.777,36.44,0.017,-0.251,9.761,0.877,97.9,2025-07-16T18:11:02.660019,124,2
calm,0,76.644,47.795,0.197,0.16,13.44,36.68,0.055,-0.183,9.712,0.428,97.1,2025-07-16T18:11:03.660019,125,2
calm,0,75.392,30.0,0.264,0.115,15.603,36.69,0.004,-0.045,9.748,0.324,96.5,2025-07-16T18:11:04.660019,126,2
calm,0,73.086,56.026,0.38,0.113,14.507,36.52,-0.075,-0.0,9.762,0.493,96.7,2025-07-16T18:11:05.660019,127,2
calm,0,75.76,46.4,0.357,0.047,13.106,36.64,-0.039,-0.035,9.809,0.104,97.6,2025-07-16T18:11:06.660019,128,2
calm,0,76.445,30.0,0.15,0.148,16.544,36.62,0.19,-0.22,9.704,0.904,97.4,2025-07-16T18:11:07.660019,129,2
calm,0,72.41,46.02,0.397,0.077,10.0,36.62,-0.032,-0.047,9.797,0.164,97.2,2025-07-16T18:11:08.660019,130,2
calm,0,74.122,37.311,0.281,0.027,12.863,36.5,-0.055,0.045,9.819,0.108,96.5,2025-07-16T18:11:09.660019,131,2
calm,0,63.809,62.676,0.332,0.107,12.944,36.58,-0.142,-0.181,9.756,0.365,97.3,2025-07-16T18:11:10.660019,132,2
calm,0,63.916,50.503,0.225,0.093,13.762,36.42,0.014,0.128,9.73,0.929,97.4,2025-07-16T18:11:11.660019,133,2
calm,0,65.099,31.196,0.349,0.136,13.43,36.55,-0.031,0.125,9.815,0.291,97.5,2025-07-16T18:11:12.660019,134,2
calm,0,55.25,50.934,0.298,0.096,14.36,36.33,-0.071,0.249,9.859,0.934,96.5,2025-07-16T18:11:13.660019,135,2
calm,0,71.116,35.738,0.272,0.163,13.086,36.58,-0.095,-0.176,9.955,0.27,97.4,2025-07-16T18:11:14.660019,136,2
calm,0,74.765,30.789,0.394,0.029,12.391,36.56,-0.041,0.01,9.775,0.957,97.2,2025-07-16T18:11:15.660019,137,2
calm,0,59.252,38.371,0.413,0.182,12.456,36.5,-0.102,0.084,9.726,0.794,97.5,2025-07-16T18:11:16.660019,138,2
calm,0,62.501,38.578,0.216,0.026,12.914,36.45,0.073,-0.0,9.832,0.253,96.8,2025-07-16T18:11:17.660019,139,2
calm,0,78.924,48.055,0.265,0.116,10.188,36.67,0.172,0.192,9.711,0.584,96.7,2025-07-16T18:11:18.660019,140,2
calm,0,64.784,47.368,0.26,0.151,13.773,36.54,0.103,0.208,9.743,0.453,96.5,2025-07-16T18:11:19.660019,141,2
calm,0,67.353,38.236,0.188,0.091,10.254,36.28,0.176,0.032,9.755,0.399,98.0,2025-07-16T18:11:20.660019,142,2
calm,0,68.699,55.65,0.221,0.076,13.628,36.54,-0.026,0.11,9.875,0.229,97.0,2025-07-16T18:11:21.660019,143,2
calm,0,76.731,54.586,0.292,0.097,10.173,36.78,-0.125,0.06,9.768,0.182,96.4,2025-07-16T18:11:22.660019,144,2
calm,0,57.817,42.072,0.287,0.165,15.597,36.34,0.08,0.221,9.725,0.614,97.8,2025-07-16T18:11:23.660019,145,2
calm,0,61.974,32.237,0.263,0.133,12.992,36.35,0.024,0.008,9.828,0.217,97.0,2025-07-16T18:11:24.660019,146,2
calm,0,76.957,33.144,0.479,0.097,12.675,36.64,0.005,-0.056,9.828,0.467,95.9,2025-07-16T18:11:25.660019,147,2
calm,0,76.616,37.02,0.369,0.099,10.0,36.47,-0.083,-0.052,9.774,0.932,95.6,2025-07-16T18:11:26.660019,148,2
calm,0,71.915,32.587,0.448,0.087,16.281,36.47,-0.037,-0.027,9.811,0.85,96.3,2025-07-16T18:11:27.660019,149,2
calm,0,63.953,38.742,0.4,0.114,14.581,36.61,0.081,0.08,9.799,0.369,97.4,2025-07-16T18:11:28.660019,150,2
calm,0,79.197,36.881,0.386,0.139,11.824,36.89,0.156,0.052,9.738,0.675,96.1,2025-07-16T18:11:29.660019,151,2
calm,0,72.414,61.647,0.274,0.134,11.717,36.72,0.092,-0.085,9.923,0.147,96.8,2025-07-16T18:11:30.660019,152,2
calm,0,74.037,51.769,0.232,0.174,14.424,36.63,0.351,0.027,9.875,0.204,97.1,2025-07-16T18:11:31.660019,153,2
calm,0,60.735,45.397,0.374,0.071,12.656,36.43,0.12,0.09,9.765,0.288,97.5,2025-07-16T18:11:32.660019,154,2
calm,0,68.214,43.26,0.324,0.13,15.743,36.56,-0.035,-0.359,9.814,0.105,97.7,2025-07-16T18:11:33.660019,155,2
calm,0,60.996,31.088,0.269,0.112,14.51,36.51,-0.004,0.158,9.745,0.893,97.5,2025-07-16T18:11:34.660019,156,2
calm,0,82.281,51.996,0.238,0.132,13.672,36.67,0.066,0.023,9.806,0.676,96.7,2025-07-16T18:11:35.660019,157,2
calm,0,67.639,41.813,0.452,0.021,16.413,36.45,0.008,0.007,9.791,0.843,96.5,2025-07-16T18:11:36.660019,158,2
calm,0,71.746,33.622,0.331,0.014,11.036,36.46,0.009,0.018,9.79,0.878,97.8,2025-07-16T18:11:37.660019,159,2
calm,0,62.449,39.337,0.365,0.143,17.886,36.34,0.057,0.055,9.832,0.815,96.3,2025-07-16T18:11:38.660019,160,2
calm,0,55.046,49.018,0.273,0.086,13.61,36.43,0.019,-0.1,9.832,0.819,97.2,2025-07-16T18:11:39.660019,161,2
calm,0,67.834,30.937,0.382,0.157,11.147,36.52,0.067,-0.011,9.832,0.296,97.0,2025-07-16T18:11:40.660019,162,2
calm,0,69.527,44.83,0.321,0.069,15.568,36.68,-0.2,-0.001,9.794,0.424,96.7,2025-07-16T18:11:41.660019,163,2
calm,0,79.37,45.664,0.384,0.151,11.346,36.77,-0.063,0.213,9.791,0.675,96.0,2025-07-16T18:11:42.660019,164,2
calm,0,68.705,35.401,0.276,0.058,16.166,36.56,0.03,-0.096,9.79,0.422,97.0,2025-07-16T18:11:43.660019,165,2
calm,0,75.264,47.0,0.301,0.065,12.996,36.58,-0.003,0.073,9.822,0.742,97.2,2025-07-16T18:11:44.660019,166,2
calm,0,75.821,65.0,0.3,0.09,12.945,36.39,0.129,-0.041,9.815,0.128,96.3,2025-07-16T18:11:45.660019,167,2
calm,0,76.614,50.321,0.25,0.123,16.35,36.8,-0.062,-0.158,9.935,0.313,97.0,2025-07-16T18:11:46.660019,168,2
calm,0,83.929,44.288,0.374,0.187,12.068,36.7,-0.097,-0.232,10.032,0.479,96.3,2025-07-16T18:11:47.660019,169,2
calm,0,67.137,54.713,0.162,0.137,15.318,36.5,0.026,0.027,9.679,0.503,97.4,2025-07-16T18:11:48.660019,170,2
calm,0,80.219,45.463,0.361,0.09,11.641,36.77,-0.099,-0.016,9.838,0.271,97.1,2025-07-16T18:11:49.660019,171,2
calm,0,74.387,55.533,0.265,0.234,14.643,36.6,0.273,-0.072,9.93,0.619,96.5,2025-07-16T18:11:50.660019,172,2
calm,0,55.019,58.309,0.259,0.054,14.596,36.42,0.013,0.003,9.794,0.829,97.0,2025-07-16T18:11:51.660019,173,2
calm,0,71.942,35.57,0.323,0.145,10.0,36.58,0.111,-0.022,9.678,0.457,97.1,2025-07-16T18:11:52.660019,174,2
calm,0,81.013,60.208,0.327,0.053,15.817,36.67,-0.071,-0.039,9.82,0.15,96.3,2025-07-16T18:11:53.660019,175,2
calm,0,73.23,55.285,0.405,0.192,11.311,36.63,0.063,0.182,9.958,0.65,97.5,2025-07-16T18:11:54.660019,176,2
calm,0,58.995,41.847,0.265,0.096,12.017,36.56,0.06,0.038,9.774,0.207,97.0,2025-07-16T18:11:55.660019,177,2
calm,0,77.194,42.198,0.28,0.136,14.35,36.63,-0.026,0.074,9.906,0.799,96.4,2025-07-16T18:11:56.660019,178,2
calm,0,78.671,42.47,0.306,0.091,12.507,36.83,0.012,-0.046,9.709,0.783,96.3,2025-07-16T18:11:57.660019,179,2
focused,1,73.393,37.618,0.396,0.07,13.68,36.571,0.02,-0.006,9.793,0.252,95.8,2025-07-16T18:11:58.660019,180,2
focused,1,78.535,47.806,0.398,0.045,18.0,36.75,0.012,0.062,9.84,0.238,96.2,2025-07-16T18:11:59.660019,181,2
focused,1,70.438,70.0,0.521,0.03,14.676,36.58,-0.022,0.001,9.771,0.681,96.3,2025-07-16T18:12:00.660019,182,2
focused,1,69.683,57.712,0.366,0.06,15.786,36.55,-0.033,0.023,9.791,0.28,96.5,2025-07-16T18:12:01.660019,183,2
focused,1,82.771,51.841,0.528,0.054,17.658,36.75,-0.087,0.049,9.804,0.67,95.9,2025-07-16T18:12:02.660019,184,2
focused,1,67.409,64.241,0.313,0.078,14.508,36.65,0.024,-0.043,9.845,0.104,97.1,2025-07-16T18:12:03.660019,185,2
focused,1,74.541,51.534,0.417,0.053,13.857,36.54,-0.084,-0.053,9.825,0.315,96.2,2025-07-16T18:12:04.660019,186,2
focused,1,75.667,42.398,0.381,0.061,15.094,36.59,0.141,0.013,9.818,0.189,97.2,2025-07-16T18:12:05.660019,187,2
focused,1,74.824,53.036,0.351,0.046,13.274,36.64,-0.031,0.032,9.8,0.399,96.8,2025-07-16T18:12:06.660019,188,2
focused,1,78.194,57.212,0.441,0.034,13.277,36.36,0.045,-0.005,9.765,0.327,96.5,2025-07-16T18:12:07.660019,189,2
focused,1,76.419,53.208,0.401,0.083,17.26,36.62,0.021,0.046,9.745,0.264,97.3,2025-07-16T18:12:08.660019,190,2
