emotion,emotion_label,heart_rate,hrv,skin_conductance,movement,respiratory_rate,temperature,acceleration_x,acceleration_y,acceleration_z,ambient_light,blood_oxygen,timestamp,sequence_index,sequence_id
calm,0,70.054,51.692,0.275,0.092,14.143,36.57,-0.003,0.09,9.818,0.13,97.4,2025-07-16T19:05:34.860682,83,7
calm,0,83.092,30.0,0.251,0.148,11.529,36.67,0.144,0.016,9.786,0.169,97.1,2025-07-16T19:05:35.860682,84,7
calm,0,69.708,46.585,0.426,0.134,12.712,36.56,0.04,-0.269,9.791,0.41,96.6,2025-07-16T19:05:36.860682,85,7
calm,0,65.06,33.367,0.428,0.041,17.603,36.22,0.012,-0.046,9.789,0.143,96.8,2025-07-16T19:05:37.860682,86,7
calm,0,76.81,43.172,0.267,0.139,15.119,36.5,0.267,0.331,9.802,0.753,96.8,2025-07-16T19:05:38.860682,87,7
calm,0,71.808,55.56,0.217,0.0,12.14,36.48,0.0,0.0,9.8,0.243,97.5,2025-07-16T19:05:39.860682,88,7
calm,0,57.815,40.408,0.334,0.083,14.216,36.59,-0.036,0.032,9.868,0.679,98.2,2025-07-16T19:05:40.860682,89,7
calm,0,77.549,48.749,0.379,0.05,14.507,36.62,0.003,-0.006,9.776,0.848,96.9,2025-07-16T19:05:41.860682,90,7
calm,0,56.305,30.25,0.292,0.078,11.466,36.34,0.1,-0.079,9.826,0.258,97.2,2025-07-16T19:05:42.860682,91,7
calm,0,85.0,39.32,0.364,0.072,16.484,36.73,0.07,-0.019,9.818,0.367,96.8,2025-07-16T19:05:43.860682,92,7
calm,0,67.969,30.0,0.331,0.012,13.716,36.61,0.01,-0.003,9.797,0.688,96.5,2025-07-16T19:05:44.860682,93,7
calm,0,85.0,36.104,0.301,0.092,15.304,36.82,0.109,-0.047,9.834,0.236,95.9,2025-07-16T19:05:45.860682,94,7
calm,0,59.122,36.401,0.327,0.072,14.072,36.33,-0.041,-0.072,9.817,0.32,97.5,2025-07-16T19:05:46.860682,95,7
calm,0,71.05,44.721,0.295,0.123,11.016,36.62,0.194,0.033,9.927,0.14,97.0,2025-07-16T19:05:47.860682,96,7
calm,0,66.492,31.035,0.187,0.103,11.689,36.33,0.045,-0.032,9.833,0.58,97.7,2025-07-16T19:05:48.860682,97,7
calm,0,80.063,43.903,0.396,0.039,17.529,36.53,-0.005,0.046,9.83,0.268,96.4,2025-07-16T19:05:49.860682,98,7
calm,0,63.589,30.0,0.385,0.112,12.163,36.58,0.257,-0.136,9.861,0.561,97.7,2025-07-16T19:05:50.860682,99,7
calm,0,59.41,30.718,0.363,0.154,16.604,36.59,-0.048,-0.076,9.765,0.217,97.1,2025-07-16T19:05:51.860682,100,7
calm,0,57.33,55.38,0.172,0.154,16.452,36.48,-0.242,0.089,9.762,0.545,97.8,2025-07-16T19:05:52.860682,101,7
calm,0,81.482,52.042,0.187,0.16,10.247,36.74,-0.066,-0.26,9.788,0.612,96.4,2025-07-16T19:05:53.860682,102,7
calm,0,77.538,58.488,0.377,0.003,14.397,36.53,-0.002,0.003,9.8,0.785,97.4,2025-07-16T19:05:54.860682,103,7
calm,0,82.975,30.0,0.326,0.139,12.431,36.72,0.111,-0.046,9.861,0.894,96.6,2025-07-16T19:05:55.860682,104,7
calm,0,58.342,43.08,0.346,0.077,11.079,36.44,0.035,-0.096,9.833,0.449,97.1,2025-07-16T19:05:56.860682,105,7
calm,0,72.729,53.95,0.189,0.118,10.885,36.64,0.003,-0.044,9.888,0.576,97.0,2025-07-16T19:05:57.860682,106,7
calm,0,82.954,47.741,0.205,0.069,18.0,36.67,0.023,0.047,9.84,0.647,96.5,2025-07-16T19:05:58.860682,107,7
calm,0,82.643,63.022,0.384,0.117,11.52,36.66,0.069,-0.173,9.825,0.846,97.5,2025-07-16T19:05:59.860682,108,7
calm,0,64.473,50.458,0.287,0.036,17.393,36.42,-0.012,0.011,9.767,0.697,97.6,2025-07-16T19:06:00.860682,109,7
calm,0,69.905,40.746,0.342,0.091,14.434,36.74,0.202,-0.076,9.779,0.465,97.6,2025-07-16T19:06:01.860682,110,7
calm,0,80.089,63.207,0.337,0.052,11.092,36.73,-0.051,0.039,9.749,0.22,97.3,2025-07-16T19:06:02.860682,111,7
calm,0,72.853,43.184,0.347,0.134,14.041,36.36,-0.268,-0.047,9.741,0.794,96.7,2025-07-16T19:06:03.860682,112,7
calm,0,71.01,43.202,0.321,0.103,10.388,36.58,0.121,-0.068,9.804,0.393,97.0,2025-07-16T19:06:04.860682,113,7
calm,0,68.931,65.0,0.224,0.104,16.134,36.37,-0.026,0.074,9.842,0.425,97.4,2025-07-16T19:06:05.860682,114,7
calm,0,77.115,37.79,0.47,0.146,12.449,36.58,0.035,-0.251,9.722,0.427,95.4,2025-07-16T19:06:06.860682,115,7
calm,0,55.696,30.382,0.227,0.05,13.39,36.36,-0.008,0.0,9.796,0.58,97.5,2025-07-16T19:06:07.860682,116,7
calm,0,61.572,40.237,0.385,0.08,15.634,36.41,0.087,-0.09,9.806,0.767,97.1,2025-07-16T19:06:08.860682,117,7
calm,0,79.767,43.096,0.252,0.128,13.477,36.74,-0.047,-0.122,10.0,0.935,97.4,2025-07-16T19:06:09.860682,118,7
calm,0,75.518,54.244,0.272,0.023,12.939,36.53,0.004,-0.009,9.79,0.34,97.4,2025-07-16T19:06:10.860682,119,7
calm,0,57.796,49.962,0.246,0.176,15.756,36.54,0.597,-0.128,9.78,0.428,97.6,2025-07-16T19:06:11.860682,120,7
calm,0,60.162,54.889,0.21,0.09,14.356,36.49,0.068,-0.011,9.77,0.687,97.1,2025-07-16T19:06:12.860682,121,7
calm,0,78.888,44.15,0.186,0.054,13.76,36.46,0.033,-0.018,9.789,0.838,97.4,2025-07-16T19:06:13.860682,122,7
calm,0,70.086,51.792,0.278,0.189,13.898,36.59,-0.095,0.026,9.908,0.801,97.0,2025-07-16T19:06:14.860682,123,7
calm,0,62.885,57.498,0.324,0.146,18.0,36.44,0.223,-0.049,9.805,0.324,97.3,2025-07-16T19:06:15.860682,124,7
calm,0,75.289,30.214,0.249,0.133,13.638,36.65,0.048,0.098,9.806,0.476,96.9,2025-07-16T19:06:16.860682,125,7
calm,0,74.463,46.932,0.375,0.173,14.821,36.7,0.28,0.018,9.697,0.682,97.7,2025-07-16T19:06:17.860682,126,7
calm,0,63.751,33.048,0.252,0.09,16.069,36.36,-0.16,0.068,9.859,0.938,97.2,2025-07-16T19:06:18.860682,127,7
calm,0,74.43,41.316,0.29,0.121,14.247,36.54,0.081,-0.102,9.857,0.377,97.1,2025-07-16T19:06:19.860682,128,7
calm,0,84.683,38.312,0.293,0.063,14.773,36.56,-0.071,0.046,9.816,0.403,95.8,2025-07-16T19:06:20.860682,129,7
calm,0,70.885,31.143,0.382,0.065,15.047,36.56,0.076,0.052,9.77,0.572,97.0,2025-07-16T19:06:21.860682,130,7
calm,0,71.415,39.677,0.293,0.093,15.174,36.62,0.021,0.157,9.845,0.821,96.5,2025-07-16T19:06:22.860682,131,7
calm,0,58.892,48.113,0.307,0.133,10.0,36.55,0.054,-0.171,9.723,0.809,97.5,2025-07-16T19:06:23.860682,132,7
calm,0,78.307,49.745,0.308,0.038,17.399,36.7,-0.038,0.004,9.816,0.978,97.2,2025-07-16T19:06:24.860682,133,7
calm,0,67.963,44.484,0.473,0.026,14.843,36.48,-0.003,0.017,9.799,0.254,96.5,2025-07-16T19:06:25.860682,134,7
calm,0,70.058,34.401,0.397,0.019,13.645,36.44,0.019,-0.021,9.79,0.276,96.6,2025-07-16T19:06:26.860682,135,7
calm,0,76.719,49.134,0.389,0.071,10.0,36.39,-0.038,0.027,9.811,0.944,96.7,2025-07-16T19:06:27.860682,136,7
calm,0,62.142,52.716,0.409,0.125,11.137,36.48,0.013,-0.139,9.748,0.17,97.6,2025-07-16T19:06:28.860682,137,7
calm,0,67.53,40.307,0.284,0.067,12.46,36.56,-0.126,0.063,9.819,0.383,97.3,2025-07-16T19:06:29.860682,138,7
calm,0,64.939,49.4,0.484,0.118,15.448,36.59,-0.061,-0.043,9.828,0.882,96.4,2025-07-16T19:06:30.860682,139,7
calm,0,74.96,42.236,0.174,0.093,18.0,36.69,-0.071,0.118,9.792,0.523,97.6,2025-07-16T19:06:31.860682,140,7
calm,0,61.192,44.095,0.171,0.101,12.62,36.4,0.061,0.044,9.762,0.597,98.0,2025-07-16T19:06:32.860682,141,7
calm,0,73.324,34.658,0.399,0.084,13.983,36.62,0.011,0.059,9.838,0.355,96.8,2025-07-16T19:06:33.860682,142,7
calm,0,64.776,42.582,0.168,0.107,15.346,36.43,0.013,-0.082,9.908,0.203,97.6,2025-07-16T19:06:34.860682,143,7
calm,0,77.8,43.302,0.286,0.212,12.836,36.84,0.061,-0.149,10.006,0.892,97.3,2025-07-16T19:06:35.860682,144,7
calm,0,67.426,55.918,0.247,0.0,14.004,36.56,0.0,0.0,9.8,0.242,97.4,2025-07-16T19:06:36.860682,145,7
calm,0,72.463,53.028,0.397,0.104,14.562,36.42,-0.052,0.102,9.875,0.461,96.8,2025-07-16T19:06:37.860682,146,7
calm,0,85.0,39.673,0.191,0.143,14.906,36.53,-0.053,-0.155,9.747,0.17,97.7,2025-07-16T19:06:38.860682,147,7
calm,0,67.009,45.19,0.267,0.121,16.085,36.41,-0.234,-0.229,9.799,0.407,97.7,2025-07-16T19:06:39.860682,148,7
calm,0,74.799,45.976,0.15,0.077,13.695,36.78,0.002,-0.182,9.79,0.694,96.8,2025-07-16T19:06:40.860682,149,7
calm,0,72.042,39.378,0.262,0.247,11.968,36.63,0.217,0.148,9.819,0.323,96.3,2025-07-16T19:06:41.860682,150,7
calm,0,84.538,65.0,0.441,0.11,15.56,36.61,0.004,-0.005,9.841,0.863,97.0,2025-07-16T19:06:42.860682,151,7
calm,0,66.669,33.671,0.36,0.089,15.381,36.41,-0.126,-0.118,9.825,0.911,96.7,2025-07-16T19:06:43.860682,152,7
calm,0,78.245,42.4,0.264,0.173,10.758,36.7,-0.005,-0.051,9.877,0.212,97.2,2025-07-16T19:06:44.860682,153,7
calm,0,72.627,37.709,0.235,0.045,13.529,36.52,0.005,0.084,9.802,0.877,96.8,2025-07-16T19:06:45.860682,154,7
calm,0,62.678,37.899,0.362,0.111,14.844,36.48,-0.022,-0.172,9.741,0.486,97.2,2025-07-16T19:06:46.860682,155,7
calm,0,83.385,46.606,0.321,0.075,11.435,36.68,0.004,-0.02,9.78,0.2,96.6,2025-07-16T19:06:47.860682,156,7
calm,0,71.855,53.831,0.33,0.0,11.846,36.48,0.0,0.0,9.8,0.688,97.4,2025-07-16T19:06:48.860682,157,7
calm,0,77.35,36.932,0.354,0.126,13.485,36.59,-0.034,-0.017,9.803,0.463,97.2,2025-07-16T19:06:49.860682,158,7
calm,0,66.169,50.4,0.354,0.199,12.433,36.71,-0.07,-0.043,9.706,0.348,97.9,2025-07-16T19:06:50.860682,159,7
calm,0,67.886,30.397,0.257,0.006,14.667,36.34,0.009,0.003,9.799,0.245,97.1,2025-07-16T19:06:51.860682,160,7
calm,0,66.854,37.231,0.367,0.115,13.186,36.57,-0.269,-0.04,9.685,0.439,97.0,2025-07-16T19:06:52.860682,161,7
calm,0,64.675,57.626,0.317,0.069,15.88,36.32,0.083,-0.076,9.762,0.8,96.8,2025-07-16T19:06:53.860682,162,7
calm,0,55.0,52.786,0.223,0.131,14.316,36.44,0.212,0.105,9.845,0.85,98.1,2025-07-16T19:06:54.860682,163,7
calm,0,60.829,65.0,0.307,0.151,11.789,36.4,-0.402,-0.124,9.733,0.344,96.7,2025-07-16T19:06:55.860682,164,7
calm,0,72.537,44.795,0.436,0.101,15.169,36.33,-0.081,0.01,9.804,0.685,97.5,2025-07-16T19:06:56.860682,165,7
calm,0,70.496,65.0,0.292,0.041,15.111,36.46,0.142,0.055,9.795,0.267,96.4,2025-07-16T19:06:57.860682,166,7
calm,0,71.753,49.872,0.217,0.106,12.871,36.74,-0.04,-0.07,9.721,0.628,98.2,2025-07-16T19:06:58.860682,167,7
calm,0,55.562,33.104,0.478,0.087,14.193,36.35,0.083,-0.164,9.801,0.181,96.8,2025-07-16T19:06:59.860682,168,7
calm,0,77.037,32.42,0.294,0.121,14.954,36.54,-0.091,0.045,9.891,0.3,97.0,2025-07-16T19:07:00.860682,169,7
calm,0,73.076,52.957,0.337,0.116,14.683,36.78,-0.069,-0.058,9.778,0.293,97.9,2025-07-16T19:07:01.860682,170,7
calm,0,71.182,58.152,0.389,0.086,12.373,36.43,0.082,0.213,9.805,0.621,96.8,2025-07-16T19:07:02.860682,171,7
calm,0,85.0,36.588,0.304,0.122,15.532,36.67,0.233,0.157,9.816,0.503,96.2,2025-07-16T19:07:03.860682,172,7
calm,0,65.94,30.508,0.298,0.09,14.743,36.4,-0.038,-0.054,9.824,0.276,97.2,2025-07-16T19:07:04.860682,173,7
calm,0,72.958,43.072,0.343,0.056,10.0,36.36,0.0,-0.057,9.805,0.566,97.0,2025-07-16T19:07:05.860682,174,7
calm,0,68.153,50.478,0.251,0.054,18.0,36.57,-0.035,0.021,9.838,0.654,97.3,2025-07-16T19:07:06.860682,175,7
calm,0,55.763,48.342,0.197,0.103,12.094,36.43,0.058,0.038,9.832,0.864,97.6,2025-07-16T19:07:07.860682,176,7
calm,0,66.572,39.083,0.379,0.068,14.736,36.59,-0.147,-0.048,9.882,0.793,96.5,2025-07-16T19:07:08.860682,177,7
calm,0,59.654,41.248,0.201,0.069,13.173,36.57,-0.109,0.071,9.787,0.204,97.6,2025-07-16T19:07:09.860682,178,7
calm,0,70.848,47.614,0.419,0.135,13.735,36.59,0.155,0.106,9.804,0.91,97.1,2025-07-16T19:07:10.860682,179,7
focused,1,77.559,52.706,0.38,0.069,13.522,36.618,0.001,-0.04,9.782,0.282,97.5,2025-07-16T19:07:11.860682,180,7
focused,1,75.87,47.854,0.405,0.059,12.0,36.49,0.013,-0.085,9.771,0.494,95.9,2025-07-16T19:07:12.860682,181,7
focused,1,66.788,63.08,0.432,0.052,16.006,36.53,-0.038,-0.013,9.794,0.655,96.6,2025-07-16T19:07:13.860682,182,7
focused,1,76.483,56.431,0.433,0.051,13.932,36.6,-0.065,-0.011,9.794,0.436,95.4,2025-07-16T19:07:14.860682,183,7
focused,1,65.748,49.758,0.389,0.052,15.609,36.57,-0.079,0.08,9.809,0.453,97.8,2025-07-16T19:07:15.860682,184,7
focused,1,71.42,42.897,0.461,0.067,17.511,36.71,-0.03,0.132,9.776,0.598,96.5,2025-07-16T19:07:16.860682,185,7
focused,1,83.906,57.436,0.319,0.034,14.881,36.71,-0.068,-0.021,9.796,0.636,95.8,2025-07-16T19:07:17.860682,186,7
focused,1,80.281,35.309,0.439,0.056,13.999,36.64,-0.052,-0.012,9.793,0.385,96.5,2025-07-16T19:07:18.860682,187,7
focused,1,76.813,56.726,0.32,0.064,13.487,36.63,-0.07,-0.127,9.781,0.768,96.5,2025-07-16T19:07:19.860682,188,7
focused,1,77.953,52.882,0.487,0.064,14.51,36.71,-0.042,-0.041,9.8,0.118,97.0,2025-07-16T19:07:20.860682,189,7
focused,1,82.066,38.547,0.494,0.051,16.867,36.56,0.014,-0.075,9.808,0.402,96.0,2025-07-16T19:07:21.860682,190,7
focused,1,69.506,66.77,0.407,0.088,14.652,36.33,-0.099,-0.056,9.831,0.921,96.5,2025-07-16T19:07:22.860682,191,7
focused,1,77.595,48.864,0.333,0.05,14.762,36.74,-0.055,-0.063,9.768,0.573,95.6,2025-07-16T19:07:23.860682,192,7
focused,1,73.192,46.02,0.333,0.054,14.719,36.56,0.002,0.078,9.846,0.698,97.2,2025-07-16T19:07:24.860682,193,7
focused,1,83.608,41.27,0.415,0.056,13.063,36.56,-0.087,-0.019,9.761,0.248,96.3,2025-07-16T19:07:25.860682,194,7
focused,1,69.019,46.296,0.39,0.063,14.234,36.56,-0.094,0.001,9.845,0.316,96.7,2025-07-16T19:07:26.860682,195,7
focused,1,78.256,57.487,0.408,0.042,14.487,36.57,0.058,-0.082,9.763,0.234,96.5,2025-07-16T19:07:27.860682,196,7
focused,1,78.285,40.518,0.276,0.082,13.145,36.53,0.131,-0.177,9.8,0.254,97.5,2025-07-16T19:07:28.860682,197,7
focused,1,77.692,59.687,0.377,0.061,14.492,36.67,0.051,0.081,9.822,0.922,95.9,2025-07-16T19:07:29.860682,198,7
focused,1,76.115,42.342,0.368,0.08,14.669,36.67,-0.024,0.178,9.727,0.59,96.3,2025-07-16T19:07:30.860682,199,7
focused,1,86.138,45.064,0.398,0.055,12.971,36.59,0.012,0.033,9.789,0.851,97.1,2025-07-16T19:07:31.860682,200,7
focused,1,81.973,60.505,0.45,0.032,15.225,36.66,0.021,-0.102,9.803,0.847,96.9,2025-07-16T19:07:32.860682,201,7
focused,1,71.372,57.186,0.458,0.034,15.733,36.37,-0.036,-0.033,9.781,0.486,96.9,2025-07-16T19:07:33.860682,202,7
focused,1,75.726,42.809,0.377,0.043,14.547,36.55,-0.041,-0.036,9.786,0.579,96.4,2025-07-16T19:07:34.860682,203,7
focused,1,73.581,45.372,0.308,0.041,14.592,36.65,0.043,0.031,9.804,0.302,96.8,2025-07-16T19:07:35.860682,204,7
focused,1,70.038,44.917,0.417,0.053,14.797,36.51,0.009,-0.087,9.766,0.807,97.0,2025-07-16T19:07:36.860682,205,7
focused,1,75.402,47.939,0.395,0.071,16.512,36.75,-0.073,-0.178,9.799,0.231,96.9,2025-07-16T19:07:37.860682,206,7
focused,1,67.464,57.071,0.366,0.057,12.194,36.41,-0.053,-0.011,9.814,0.809,96.5,2025-07-16T19:07:38.860682,207,7
focused,1,76.04,46.839,0.376,0.013,16.448,36.61,-0.005,-0.002,9.802,0.674,96.0,2025-07-16T19:07:39.860682,208,7
focused,1,68.462,52.632,0.44,0.051,15.879,36.65,-0.015,0.029,9.825,0.94,96.4,2025-07-16T19:07:40.860682,209,7
focused,1,75.634,45.697,0.339,0.056,13.294,36.71,-0.019,-0.046,9.764,0.968,97.0,2025-07-16T19:07:41.860682,210,7
focused,1,70.628,52.715,0.423,0.085,14.28,36.42,-0.06,-0.068,9.797,0.498,97.4,2025-07-16T19:07:42.860682,211,7
focused,1,81.142,46.009,0.388,0.045,15.883,36.58,-0.04,-0.023,9.777,0.95,96.4,2025-07-16T19:07:43.860682,212,7
focused,1,70.497,38.016,0.301,0.058,13.381,36.5,-0.093,0.043,9.853,0.784,97.8,2025-07-16T19:07:44.860682,213,7
focused,1,72.3,50.325,0.477,0.074,13.413,36.61,-0.034,0.088,9.797,0.271,95.7,2025-07-16T19:07:45.860682,214,7
focused,1,81.206,47.527,0.375,0.039,14.525,36.47,0.01,0.016,9.754,0.689,96.2,2025-07-16T19:07:46.860682,215,7
focused,1,88.722,48.344,0.436,0.053,14.026,36.74,-0.033,-0.025,9.773,0.117,96.0,2025-07-16T19:07:47.860682,216,7
focused,1,66.701,50.329,0.474,0.038,15.459,36.45,-0.05,-0.004,9.806,0.902,96.6,2025-07-16T19:07:48.860682,217,7
focused,1,80.725,42.494,0.361,0.034,15.841,36.73,0.035,-0.057,9.819,0.718,96.1,2025-07-16T19:07:49.860682,218,7
focused,1,75.563,45.304,0.414,0.055,14.38,36.47,-0.094,-0.012,9.841,0.74,97.1,2025-07-16T19:07:50.860682,219,7
focused,1,80.634,43.247,0.48,0.057,13.754,36.61,-0.057,0.042,9.733,0.188,95.9,2025-07-16T19:07:51.860682,220,7
focused,1,67.173,52.383,0.421,0.077,15.341,36.37,-0.135,-0.063,9.831,0.708,97.0,2025-07-16T19:07:52.860682,221,7
focused,1,71.37,35.171,0.297,0.038,16.819,36.5,-0.08,0.01,9.823,0.654,97.9,2025-07-16T19:07:53.860682,222,7
focused,1,66.033,60.232,0.387,0.068,15.143,36.71,-0.021,0.017,9.768,0.55,96.9,2025-07-16T19:07:54.860682,223,7
focused,1,75.041,39.216,0.284,0.046,14.225,36.51,0.029,-0.08,9.822,0.652,97.6,2025-07-16T19:07:55.860682,224,7
focused,1,88.124,46.503,0.336,0.094,16.16,36.65,-0.035,0.036,9.769,0.402,96.1,2025-07-16T19:07:56.860682,225,7
focused,1,75.967,51.269,0.436,0.032,14.321,36.55,-0.013,0.003,9.781,0.686,96.3,2025-07-16T19:07:57.860682,226,7
focused,1,71.771,67.19,0.438,0.054,13.288,36.45,0.103,0.001,9.776,0.565,96.2,2025-07-16T19:07:58.860682,227,7
focused,1,74.276,50.263,0.52,0.015,15.455,36.52,-0.022,-0.014,9.799,0.973,95.9,2025-07-16T19:07:59.860682,228,7
focused,1,66.267,50.092,0.333,0.066,12.964,36.51,0.079,-0.05,9.771,0.614,97.1,2025-07-16T19:08:00.860682,229,7
focused,1,71.689,56.617,0.369,0.056,13.742,36.37,0.013,0.012,9.802,0.686,97.4,2025-07-16T19:08:01.860682,230,7
focused,1,70.826,57.569,0.433,0.013,12.586,36.42,0.004,-0.002,9.814,0.496,96.1,2025-07-16T19:08:02.860682,231,7
focused,1,72.48,50.8,0.339,0.041,15.174,36.7,0.014,-0.007,9.791,0.547,97.8,2025-07-16T19:08:03.860682,232,7
focused,1,69.988,49.142,0.381,0.008,13.007,36.4,-0.005,-0.003,9.804,0.155,96.5,2025-07-16T19:08:04.860682,233,7
focused,1,76.541,54.227,0.339,0.04,17.285,36.58,0.014,-0.004,9.811,0.255,96.3,2025-07-16T19:08:05.860682,234,7
focused,1,82.679,46.761,0.389,0.08,13.308,36.7,0.007,-0.027,9.776,0.689,95.8,2025-07-16T19:08:06.860682,235,7
focused,1,65.219,62.205,0.336,0.075,13.706,36.33,-0.138,0.11,9.756,0.371,97.3,2025-07-16T19:08:07.860682,236,7
focused,1,79.287,42.171,0.332,0.032,16.655,36.58,-0.034,-0.013,9.807,0.435,96.4,2025-07-16T19:08:08.860682,237,7
focused,1,81.446,45.122,0.407,0.072,12.0,36.71,0.081,-0.051,9.81,0.692,97.1,2025-07-16T19:08:09.860682,238,7
focused,1,68.829,49.85,0.309,0.009,13.642,36.32,0.011,-0.003,9.805,0.284,96.6,2025-07-16T19:08:10.860682,239,7
focused,1,83.457,41.295,0.457,0.05,14.955,36.65,-0.075,0.011,9.763,0.936,96.5,2025-07-16T19:08:11.860682,240,7
focused,1,74.21,40.267,0.452,0.063,15.592,36.73,0.047,-0.059,9.864,0.559,97.1,2025-07-16T19:08:12.860682,241,7
focused,1,65.835,42.654,0.494,0.011,17.36,36.48,-0.012,-0.019,9.804,0.58,96.4,2025-07-16T19:08:13.860682,242,7
focused,1,77.697,63.173,0.364,0.061,15.562,36.7,-0.045,-0.007,9.811,0.546,96.6,2025-07-16T19:08:14.860682,243,7
focused,1,78.85,41.096,0.521,0.049,15.019,36.49,-0.022,-0.034,9.768,0.897,96.4,2025-07-16T19:08:15.860682,244,7
focused,1,68.393,55.313,0.483,0.01,13.152,36.51,-0.008,0.006,9.797,0.56,97.0,2025-07-16T19:08:16.860682,245,7
focused,1,70.127,62.498,0.318,0.065,14.042,36.53,0.004,-0.048,9.76,0.112,97.1,2025-07-16T19:08:17.860682,246,7
focused,1,70.306,54.321,0.328,0.048,13.787,36.4,-0.026,0.029,9.799,0.125,96.9,2025-07-16T19:08:18.860682,247,7
focused,1,66.772,54.782,0.361,0.019,17.269,36.67,-0.023,-0.031,9.806,0.647,96.6,2025-07-16T19:08:19.860682,248,7
focused,1,66.168,41.387,0.368,0.085,17.904,36.31,-0.088,-0.005,9.78,0.59,97.6,2025-07-16T19:08:20.860682,249,7
focused,1,82.336,39.615,0.468,0.078,14.366,36.49,-0.087,0.135,9.74,0.679,95.8,2025-07-16T19:08:21.860682,250,7
focused,1,65.0,54.298,0.378,0.062,17.54,36.48,-0.019,0.033,9.832,0.462,97.2,2025-07-16T19:08:22.860682,251,7
focused,1,82.241,55.921,0.446,0.051,15.802,36.73,0.067,-0.006,9.833,0.669,97.0,2025-07-16T19:08:23.860682,252,7
focused,1,80.157,58.211,0.497,0.048,14.956,36.87,-0.006,-0.108,9.757,0.195,95.3,2025-07-16T19:08:24.860682,253,7
focused,1,78.523,51.868,0.341,0.074,15.522,36.65,-0.055,0.027,9.759,0.758,96.8,2025-07-16T19:08:25.860682,254,7
focused,1,72.72,41.449,0.386,0.046,18.0,36.57,0.075,0.01,9.801,0.23,97.1,2025-07-16T19:08:26.860682,255,7
focused,1,77.156,44.196,0.457,0.054,16.865,36.62,0.064,-0.102,9.82,0.294,96.7,2025-07-16T19:08:27.860682,256,7
focused,1,74.503,46.343,0.427,0.06,12.346,36.51,0.099,0.055,9.808,0.681,95.9,2025-07-16T19:08:28.860682,257,7
focused,1,69.044,50.334,0.314,0.029,16.517,36.57,-0.03,-0.018,9.771,0.564,97.1,2025-07-16T19:08:29.860682,258,7
focused,1,73.645,63.445,0.471,0.085,15.952,36.68,0.053,-0.004,9.77,0.621,96.1,2025-07-16T19:08:30.860682,259,7
focused,1,77.519,59.494,0.448,0.033,16.024,36.41,0.056,0.008,9.803,0.989,97.6,2025-07-16T19:08:31.860682,260,7
focused,1,65.0,54.803,0.359,0.043,16.972,36.34,-0.02,-0.017,9.797,0.87,97.1,2025-07-16T19:08:32.860682,261,7
focused,1,87.632,61.639,0.325,0.061,13.514,36.87,0.128,-0.025,9.771,0.987,97.5,2025-07-16T19:08:33.860682,262,7
focused,1,87.597,43.943,0.431,0.044,12.218,36.54,-0.091,0.029,9.801,0.282,96.2,2025-07-16T19:08:34.860682,263,7
focused,1,85.425,55.105,0.414,0.054,12.619,36.63,-0.046,0.013,9.841,0.4,96.7,2025-07-16T19:08:35.860682,264,7
focused,1,78.993,42.967,0.359,0.017,13.104,36.68,-0.009,-0.002,9.794,0.447,96.3,2025-07-16T19:08:36.860682,265,7
focused,1,72.11,35.608,0.423,0.052,16.63,36.66,0.062,0.006,9.766,0.182,97.3,2025-07-16T19:08:37.860682,266,7
focused,1,72.391,51.687,0.299,0.066,13.877,36.67,0.116,-0.02,9.814,0.467,97.9,2025-07-16T19:08:38.860682,267,7
focused,1,70.812,41.496,0.436,0.045,14.405,36.44,-0.005,0.011,9.803,0.986,97.4,2025-07-16T19:08:39.860682,268,7
focused,1,66.783,49.141,0.409,0.06,15.561,36.6,-0.013,0.01,9.799,0.686,97.1,2025-07-16T19:08:40.860682,269,7
focused,1,65.87,55.645,0.413,0.075,13.867,36.54,-0.054,0.057,9.807,0.922,96.7,2025-07-16T19:08:41.860682,270,7
focused,1,77.779,45.261,0.398,0.045,14.481,36.71,-0.023,0.012,9.797,0.832,95.6,2025-07-16T19:08:42.860682,271,7
focused,1,72.317,51.061,0.323,0.062,15.729,36.63,-0.048,-0.021,9.749,0.324,97.5,2025-07-16T19:08:43.860682,272,7
focused,1,71.957,52.186,0.437,0.025,14.538,36.55,-0.005,-0.024,9.796,0.843,96.3,2025-07-16T19:08:44.860682,273,7
focused,1,78.498,52.753,0.398,0.031,13.513,36.57,0.034,0.003,9.791,0.51,96.8,2025-07-16T19:08:45.860682,274,7
focused,1,79.917,55.847,0.443,0.051,16.545,36.73,0.013,0.057,9.78,0.749,95.8,2025-07-16T19:08:46.860682,275,7
focused,1,79.85,57.853,0.428,0.049,12.647,36.63,-0.042,0.068,9.804,0.94,97.6,2025-07-16T19:08:47.860682,276,7
focused,1,82.318,53.47,0.378,0.034,15.092,36.54,-0.049,0.009,9.812,0.856,95.9,2025-07-16T19:08:48.860682,277,7
focused,1,65.828,49.786,0.387,0.051,13.899,36.55,0.067,0.052,9.818,0.825,97.0,2025-07-16T19:08:49.860682,278,7
focused,1,78.714,47.405,0.408,0.04,12.056,36.64,-0.006,-0.044,9.797,0.808,96.9,2025-07-16T19:08:50.860682,279,7
focused,1,73.876,41.175,0.342,0.017,13.488,36.7,-0.022,0.02,9.798,0.341,96.6,2025-07-16T19:08:51.860682,280,7
